timestamp,zone,pm25,pm10,no2,data_source
2025-10-21 17:00:00+00:00,Adyar_Besant_Nagar,24.9,52.3,6.5,interpolated
2025-10-21 18:00:00+00:00,Adyar_Besant_Nagar,24.0,56.2,6.5,interpolated
2025-10-21 19:00:00+00:00,Adyar_Besant_Nagar,37.6,86.1,6.7,interpolated
2025-10-21 20:00:00+00:00,Adyar_Besant_Nagar,94.6,158.7,7.0,interpolated
2025-10-21 21:00:00+00:00,Adyar_Besant_Nagar,93.1,178.4,6.8,interpolated
2025-10-21 22:00:00+00:00,Adyar_Besant_Nagar,81.0,156.8,6.5,interpolated
2025-10-21 23:00:00+00:00,Adyar_Besant_Nagar,52.3,110.0,6.4,interpolated
2025-10-22 00:00:00+00:00,Adyar_Besant_Nagar,28.6,107.0,11.5,interpolated
2025-10-22 01:00:00+00:00,Adyar_Besant_Nagar,14.5,48.8,6.2,interpolated
2025-10-22 02:00:00+00:00,Adyar_Besant_Nagar,12.8,41.5,6.3,interpolated
2025-10-22 03:00:00+00:00,Adyar_Besant_Nagar,11.7,37.8,5.9,interpolated
2025-10-22 04:00:00+00:00,Adyar_Besant_Nagar,11.4,35.1,6.2,interpolated
2025-10-22 05:00:00+00:00,Adyar_Besant_Nagar,11.4,33.4,5.8,interpolated
2025-10-22 06:00:00+00:00,Adyar_Besant_Nagar,15.9,36.7,5.9,interpolated
2025-10-22 07:00:00+00:00,Adyar_Besant_Nagar,11.6,278.0,6.3,interpolated
2025-10-22 08:00:00+00:00,Adyar_Besant_Nagar,10.7,34.3,6.2,interpolated
2025-10-22 09:00:00+00:00,Adyar_Besant_Nagar,10.3,32.6,6.1,interpolated
2025-10-22 10:00:00+00:00,Adyar_Besant_Nagar,10.2,32.3,6.9,interpolated
2025-10-22 11:00:00+00:00,Adyar_Besant_Nagar,11.9,32.8,6.3,interpolated
2025-10-22 12:00:00+00:00,Adyar_Besant_Nagar,9.6,33.7,6.4,interpolated
2025-10-22 13:00:00+00:00,Adyar_Besant_Nagar,11.2,36.9,6.3,interpolated
2025-10-22 14:00:00+00:00,Adyar_Besant_Nagar,10.4,253.0,6.2,interpolated
2025-10-22 15:00:00+00:00,Adyar_Besant_Nagar,10.0,135.4,6.4,interpolated
2025-10-22 16:00:00+00:00,Adyar_Besant_Nagar,10.4,59.6,6.6,interpolated
2025-10-22 17:00:00+00:00,Adyar_Besant_Nagar,10.5,34.8,8.2,interpolated
2025-10-22 18:00:00+00:00,Adyar_Besant_Nagar,13.9,40.4,7.0,interpolated
2025-10-22 19:00:00+00:00,Adyar_Besant_Nagar,20.3,43.0,6.7,interpolated
2025-10-22 20:00:00+00:00,Adyar_Besant_Nagar,18.6,49.3,6.8,interpolated
2025-10-22 21:00:00+00:00,Adyar_Besant_Nagar,16.1,209.9,7.0,interpolated
2025-10-22 22:00:00+00:00,Adyar_Besant_Nagar,24.6,282.4,6.8,interpolated
2025-10-22 23:00:00+00:00,Adyar_Besant_Nagar,14.0,110.1,6.9,interpolated
2025-10-23 00:00:00+00:00,Adyar_Besant_Nagar,13.2,47.0,7.0,interpolated
2025-10-23 01:00:00+00:00,Adyar_Besant_Nagar,15.3,69.3,13.1,interpolated
2025-10-23 02:00:00+00:00,Adyar_Besant_Nagar,8.5,38.7,7.0,interpolated
2025-10-23 03:00:00+00:00,Adyar_Besant_Nagar,7.0,39.1,6.9,interpolated
2025-10-23 04:00:00+00:00,Adyar_Besant_Nagar,22.3,66.4,12.8,interpolated
2025-10-23 05:00:00+00:00,Adyar_Besant_Nagar,15.5,39.1,7.0,interpolated
2025-10-23 06:00:00+00:00,Adyar_Besant_Nagar,16.9,40.8,7.2,interpolated
2025-10-23 07:00:00+00:00,Adyar_Besant_Nagar,16.5,119.7,7.4,interpolated
2025-10-23 08:00:00+00:00,Adyar_Besant_Nagar,16.8,45.6,7.4,interpolated
2025-10-23 09:00:00+00:00,Adyar_Besant_Nagar,12.0,44.3,7.3,interpolated
2025-10-23 10:00:00+00:00,Adyar_Besant_Nagar,12.3,44.4,8.3,interpolated
2025-10-23 11:00:00+00:00,Adyar_Besant_Nagar,12.5,42.0,7.2,interpolated
2025-10-23 12:00:00+00:00,Adyar_Besant_Nagar,15.2,43.0,7.0,interpolated
2025-10-23 13:00:00+00:00,Adyar_Besant_Nagar,14.4,44.9,6.7,interpolated
2025-10-23 14:00:00+00:00,Adyar_Besant_Nagar,17.5,64.8,7.6,interpolated
2025-10-23 15:00:00+00:00,Adyar_Besant_Nagar,17.7,244.4,7.6,interpolated
2025-10-23 16:00:00+00:00,Adyar_Besant_Nagar,22.6,253.6,9.2,interpolated
2025-10-23 17:00:00+00:00,Adyar_Besant_Nagar,261.8,287.3,9.2,interpolated
2025-10-23 18:00:00+00:00,Adyar_Besant_Nagar,23.4,79.1,8.9,interpolated
2025-10-23 19:00:00+00:00,Adyar_Besant_Nagar,27.5,91.1,7.2,interpolated
2025-10-23 20:00:00+00:00,Adyar_Besant_Nagar,30.5,84.1,7.2,interpolated
2025-10-23 21:00:00+00:00,Adyar_Besant_Nagar,29.9,96.9,6.9,interpolated
2025-10-23 22:00:00+00:00,Adyar_Besant_Nagar,23.9,83.4,7.2,interpolated
2025-10-23 23:00:00+00:00,Adyar_Besant_Nagar,16.0,293.3,7.2,interpolated
2025-10-24 00:00:00+00:00,Adyar_Besant_Nagar,14.3,300.0,7.3,interpolated
2025-10-24 01:00:00+00:00,Adyar_Besant_Nagar,11.2,52.6,7.4,interpolated
2025-10-24 02:00:00+00:00,Adyar_Besant_Nagar,13.3,82.3,12.9,interpolated
2025-10-24 03:00:00+00:00,Adyar_Besant_Nagar,9.1,40.8,6.9,interpolated
2025-10-24 04:00:00+00:00,Adyar_Besant_Nagar,10.6,37.6,6.7,interpolated
2025-10-24 05:00:00+00:00,Adyar_Besant_Nagar,12.2,41.5,6.8,interpolated
2025-10-24 06:00:00+00:00,Adyar_Besant_Nagar,12.8,37.5,6.8,interpolated
2025-10-24 07:00:00+00:00,Adyar_Besant_Nagar,18.7,41.8,6.8,interpolated
2025-10-24 08:00:00+00:00,Adyar_Besant_Nagar,15.7,42.8,6.7,interpolated
2025-10-24 09:00:00+00:00,Adyar_Besant_Nagar,18.8,65.4,12.9,interpolated
2025-10-24 10:00:00+00:00,Adyar_Besant_Nagar,18.4,46.2,7.6,interpolated
2025-10-24 11:00:00+00:00,Adyar_Besant_Nagar,17.0,41.1,7.9,interpolated
2025-10-24 12:00:00+00:00,Adyar_Besant_Nagar,15.0,51.8,8.3,interpolated
2025-10-24 13:00:00+00:00,Adyar_Besant_Nagar,17.3,75.1,12.9,interpolated
2025-10-24 14:00:00+00:00,Adyar_Besant_Nagar,12.9,44.1,8.4,interpolated
2025-10-24 15:00:00+00:00,Adyar_Besant_Nagar,12.3,41.5,8.6,interpolated
2025-10-24 16:00:00+00:00,Adyar_Besant_Nagar,25.6,65.2,12.2,interpolated
2025-10-24 17:00:00+00:00,Adyar_Besant_Nagar,20.9,45.7,8.5,interpolated
2025-10-24 18:00:00+00:00,Adyar_Besant_Nagar,20.7,53.4,7.1,interpolated
2025-10-24 19:00:00+00:00,Adyar_Besant_Nagar,28.6,63.9,7.4,interpolated
2025-10-24 20:00:00+00:00,Adyar_Besant_Nagar,29.5,60.6,7.3,interpolated
2025-10-24 21:00:00+00:00,Adyar_Besant_Nagar,24.3,68.4,7.4,interpolated
2025-10-24 22:00:00+00:00,Adyar_Besant_Nagar,30.4,91.5,7.6,interpolated
2025-10-24 23:00:00+00:00,Adyar_Besant_Nagar,31.5,91.6,7.9,interpolated
2025-10-25 00:00:00+00:00,Adyar_Besant_Nagar,29.8,92.3,8.1,interpolated
2025-10-25 01:00:00+00:00,Adyar_Besant_Nagar,31.9,104.6,8.2,interpolated
2025-10-25 02:00:00+00:00,Adyar_Besant_Nagar,28.8,81.9,8.4,interpolated
2025-10-25 03:00:00+00:00,Adyar_Besant_Nagar,29.0,90.1,8.3,interpolated
2025-10-25 04:00:00+00:00,Adyar_Besant_Nagar,33.6,92.1,8.2,interpolated
2025-10-25 05:00:00+00:00,Adyar_Besant_Nagar,37.1,91.8,8.3,interpolated
2025-10-25 06:00:00+00:00,Adyar_Besant_Nagar,38.0,90.6,7.8,interpolated
2025-10-25 07:00:00+00:00,Adyar_Besant_Nagar,29.8,75.1,7.4,interpolated
2025-10-25 08:00:00+00:00,Adyar_Besant_Nagar,14.1,47.0,7.3,interpolated
2025-10-25 09:00:00+00:00,Adyar_Besant_Nagar,16.3,47.5,7.8,interpolated
2025-10-25 10:00:00+00:00,Adyar_Besant_Nagar,18.9,54.8,8.0,interpolated
2025-10-25 11:00:00+00:00,Adyar_Besant_Nagar,24.7,63.1,7.5,interpolated
2025-10-25 12:00:00+00:00,Adyar_Besant_Nagar,23.5,66.1,6.7,interpolated
2025-10-25 13:00:00+00:00,Adyar_Besant_Nagar,23.0,61.5,6.8,interpolated
2025-10-25 14:00:00+00:00,Adyar_Besant_Nagar,20.0,50.7,6.6,interpolated
2025-10-25 15:00:00+00:00,Adyar_Besant_Nagar,18.1,51.5,6.3,interpolated
2025-10-25 16:00:00+00:00,Adyar_Besant_Nagar,19.4,42.8,6.7,interpolated
2025-10-25 17:00:00+00:00,Adyar_Besant_Nagar,20.2,45.3,6.6,interpolated
2025-10-25 18:00:00+00:00,Adyar_Besant_Nagar,31.8,63.4,12.0,interpolated
2025-10-25 19:00:00+00:00,Adyar_Besant_Nagar,19.3,44.4,6.9,interpolated
2025-10-25 20:00:00+00:00,Adyar_Besant_Nagar,25.0,58.1,8.0,interpolated
2025-10-25 21:00:00+00:00,Adyar_Besant_Nagar,25.6,62.2,8.3,interpolated
2025-10-25 22:00:00+00:00,Adyar_Besant_Nagar,38.1,82.3,7.9,interpolated
2025-10-25 23:00:00+00:00,Adyar_Besant_Nagar,42.8,98.2,8.1,interpolated
2025-10-26 00:00:00+00:00,Adyar_Besant_Nagar,25.4,77.5,7.2,interpolated
2025-10-26 01:00:00+00:00,Adyar_Besant_Nagar,16.8,62.9,6.6,interpolated
2025-10-26 02:00:00+00:00,Adyar_Besant_Nagar,12.0,51.0,6.4,interpolated
2025-10-26 03:00:00+00:00,Adyar_Besant_Nagar,12.4,47.4,6.5,interpolated
2025-10-26 04:00:00+00:00,Adyar_Besant_Nagar,17.3,49.8,6.6,interpolated
2025-10-26 05:00:00+00:00,Adyar_Besant_Nagar,18.5,41.0,7.1,interpolated
2025-10-26 06:00:00+00:00,Adyar_Besant_Nagar,21.4,46.8,6.4,interpolated
2025-10-26 07:00:00+00:00,Adyar_Besant_Nagar,18.1,46.7,6.9,interpolated
2025-10-26 08:00:00+00:00,Adyar_Besant_Nagar,23.1,62.5,6.6,interpolated
2025-10-26 09:00:00+00:00,Adyar_Besant_Nagar,24.3,64.2,6.7,interpolated
2025-10-26 10:00:00+00:00,Adyar_Besant_Nagar,17.8,60.9,7.1,interpolated
2025-10-26 11:00:00+00:00,Adyar_Besant_Nagar,22.8,68.5,7.2,interpolated
2025-10-26 12:00:00+00:00,Adyar_Besant_Nagar,20.0,81.5,7.2,interpolated
2025-10-26 13:00:00+00:00,Adyar_Besant_Nagar,20.8,86.2,6.7,interpolated
2025-10-26 14:00:00+00:00,Adyar_Besant_Nagar,27.2,86.0,1.8,interpolated
2025-10-26 15:00:00+00:00,Adyar_Besant_Nagar,14.7,63.3,2.1,interpolated
2025-10-26 16:00:00+00:00,Adyar_Besant_Nagar,17.5,57.7,1.5,interpolated
2025-10-26 17:00:00+00:00,Adyar_Besant_Nagar,7.7,147.9,1.8,interpolated
2025-10-26 18:00:00+00:00,Adyar_Besant_Nagar,5.9,35.2,1.3,interpolated
2025-10-26 19:00:00+00:00,Adyar_Besant_Nagar,11.7,30.0,2.3,interpolated
2025-10-26 20:00:00+00:00,Adyar_Besant_Nagar,23.5,46.9,1.7,interpolated
2025-10-26 21:00:00+00:00,Adyar_Besant_Nagar,28.1,76.4,2.1,interpolated
2025-10-26 22:00:00+00:00,Adyar_Besant_Nagar,37.2,83.1,2.2,interpolated
2025-10-26 23:00:00+00:00,Adyar_Besant_Nagar,44.5,111.5,1.7,interpolated
2025-10-27 00:00:00+00:00,Adyar_Besant_Nagar,44.3,88.3,1.6,interpolated
2025-10-27 01:00:00+00:00,Adyar_Besant_Nagar,26.5,500.0,1.7,interpolated
2025-10-27 02:00:00+00:00,Adyar_Besant_Nagar,11.6,26.1,1.6,interpolated
2025-10-27 03:00:00+00:00,Adyar_Besant_Nagar,12.7,18.6,0.9,interpolated
2025-10-27 04:00:00+00:00,Adyar_Besant_Nagar,9.8,14.5,0.7,interpolated
2025-10-27 05:00:00+00:00,Adyar_Besant_Nagar,18.5,39.1,1.1,interpolated
2025-10-27 06:00:00+00:00,Adyar_Besant_Nagar,14.5,27.4,0.8,interpolated
2025-10-27 07:00:00+00:00,Adyar_Besant_Nagar,17.1,25.7,1.0,interpolated
2025-10-27 08:00:00+00:00,Adyar_Besant_Nagar,42.8,46.0,1.6,interpolated
2025-10-27 09:00:00+00:00,Adyar_Besant_Nagar,22.6,30.6,1.5,interpolated
2025-10-27 10:00:00+00:00,Adyar_Besant_Nagar,17.0,86.5,9.4,interpolated
2025-10-27 11:00:00+00:00,Adyar_Besant_Nagar,32.4,62.5,8.1,interpolated
2025-10-27 12:00:00+00:00,Adyar_Besant_Nagar,24.4,55.2,7.9,interpolated
2025-10-27 13:00:00+00:00,Adyar_Besant_Nagar,17.9,49.7,7.1,interpolated
2025-10-27 14:00:00+00:00,Adyar_Besant_Nagar,15.2,46.1,8.3,interpolated
2025-10-27 15:00:00+00:00,Adyar_Besant_Nagar,18.0,44.0,7.1,interpolated
2025-10-27 16:00:00+00:00,Adyar_Besant_Nagar,22.1,41.6,6.9,interpolated
2025-10-27 17:00:00+00:00,Adyar_Besant_Nagar,20.9,43.6,8.0,interpolated
2025-10-27 18:00:00+00:00,Adyar_Besant_Nagar,21.0,41.2,7.6,interpolated
2025-10-27 19:00:00+00:00,Adyar_Besant_Nagar,21.8,47.1,6.8,interpolated
2025-10-27 20:00:00+00:00,Adyar_Besant_Nagar,20.4,43.6,7.0,interpolated
2025-10-27 21:00:00+00:00,Adyar_Besant_Nagar,15.9,38.4,6.5,interpolated
2025-10-27 22:00:00+00:00,Adyar_Besant_Nagar,13.5,35.4,6.3,interpolated
2025-10-27 23:00:00+00:00,Adyar_Besant_Nagar,12.4,35.7,5.8,interpolated
2025-10-28 00:00:00+00:00,Adyar_Besant_Nagar,10.0,34.6,5.9,interpolated
2025-10-28 01:00:00+00:00,Adyar_Besant_Nagar,13.3,58.5,10.4,interpolated
2025-10-28 02:00:00+00:00,Adyar_Besant_Nagar,6.3,33.4,6.2,interpolated
2025-10-28 03:00:00+00:00,Adyar_Besant_Nagar,6.9,32.8,5.7,interpolated
2025-10-28 04:00:00+00:00,Adyar_Besant_Nagar,14.0,31.7,5.7,interpolated
2025-10-28 05:00:00+00:00,Adyar_Besant_Nagar,14.8,34.1,5.8,interpolated
2025-10-28 06:00:00+00:00,Adyar_Besant_Nagar,14.9,35.4,6.1,interpolated
2025-10-28 07:00:00+00:00,Adyar_Besant_Nagar,15.6,37.9,5.9,interpolated
2025-10-28 08:00:00+00:00,Adyar_Besant_Nagar,26.5,58.0,11.1,interpolated
2025-10-28 09:00:00+00:00,Adyar_Besant_Nagar,21.4,58.5,11.3,interpolated
2025-10-28 10:00:00+00:00,Adyar_Besant_Nagar,17.9,58.5,11.7,interpolated
2025-10-28 11:00:00+00:00,Adyar_Besant_Nagar,16.4,39.3,6.1,interpolated
2025-10-28 12:00:00+00:00,Adyar_Besant_Nagar,15.4,39.0,6.0,interpolated
2025-10-28 13:00:00+00:00,Adyar_Besant_Nagar,15.2,59.1,10.8,interpolated
2025-10-28 14:00:00+00:00,Adyar_Besant_Nagar,14.6,41.0,6.3,interpolated
2025-10-28 15:00:00+00:00,Adyar_Besant_Nagar,15.5,43.4,7.6,interpolated
2025-10-28 16:00:00+00:00,Adyar_Besant_Nagar,22.8,46.1,8.4,interpolated
2025-10-28 17:00:00+00:00,Adyar_Besant_Nagar,24.1,48.7,9.3,interpolated
2025-10-28 18:00:00+00:00,Adyar_Besant_Nagar,27.2,59.2,9.1,interpolated
2025-10-28 19:00:00+00:00,Adyar_Besant_Nagar,28.0,59.1,7.8,interpolated
2025-10-28 20:00:00+00:00,Adyar_Besant_Nagar,27.0,55.5,7.8,interpolated
2025-10-28 21:00:00+00:00,Adyar_Besant_Nagar,23.8,60.7,8.6,interpolated
2025-10-28 22:00:00+00:00,Adyar_Besant_Nagar,24.0,60.6,7.7,interpolated
2025-10-28 23:00:00+00:00,Adyar_Besant_Nagar,22.8,64.4,6.8,interpolated
2025-10-29 00:00:00+00:00,Adyar_Besant_Nagar,21.9,63.7,6.3,interpolated
2025-10-29 01:00:00+00:00,Adyar_Besant_Nagar,21.1,65.8,6.3,interpolated
2025-10-29 02:00:00+00:00,Adyar_Besant_Nagar,16.8,61.1,6.4,interpolated
2025-10-29 03:00:00+00:00,Adyar_Besant_Nagar,14.2,54.9,6.2,interpolated
2025-10-29 04:00:00+00:00,Adyar_Besant_Nagar,25.3,52.8,6.9,interpolated
2025-10-29 05:00:00+00:00,Adyar_Besant_Nagar,24.9,59.0,6.6,interpolated
2025-10-29 06:00:00+00:00,Adyar_Besant_Nagar,21.1,49.0,6.7,interpolated
2025-10-29 07:00:00+00:00,Adyar_Besant_Nagar,24.3,59.2,6.8,interpolated
2025-10-29 08:00:00+00:00,Adyar_Besant_Nagar,25.1,64.9,6.8,interpolated
2025-10-29 09:00:00+00:00,Adyar_Besant_Nagar,26.3,66.2,6.7,interpolated
2025-10-29 10:00:00+00:00,Adyar_Besant_Nagar,21.8,65.6,8.0,interpolated
2025-10-29 11:00:00+00:00,Adyar_Besant_Nagar,18.3,69.1,9.6,interpolated
2025-10-29 12:00:00+00:00,Adyar_Besant_Nagar,16.2,73.7,8.8,interpolated
2025-10-29 13:00:00+00:00,Adyar_Besant_Nagar,13.2,74.7,8.2,interpolated
2025-10-29 14:00:00+00:00,Adyar_Besant_Nagar,14.3,71.7,8.7,interpolated
2025-10-29 15:00:00+00:00,Adyar_Besant_Nagar,25.6,100.1,8.7,interpolated
2025-10-29 16:00:00+00:00,Adyar_Besant_Nagar,31.3,122.6,9.6,interpolated
2025-10-29 17:00:00+00:00,Adyar_Besant_Nagar,32.6,300.5,9.6,interpolated
2025-10-29 18:00:00+00:00,Adyar_Besant_Nagar,28.3,300.7,10.1,interpolated
2025-10-29 19:00:00+00:00,Adyar_Besant_Nagar,25.0,91.0,8.3,interpolated
2025-10-29 20:00:00+00:00,Adyar_Besant_Nagar,23.4,85.4,7.8,interpolated
2025-10-29 21:00:00+00:00,Adyar_Besant_Nagar,19.5,81.5,7.9,interpolated
2025-10-29 22:00:00+00:00,Adyar_Besant_Nagar,15.1,73.4,7.8,interpolated
2025-10-29 23:00:00+00:00,Adyar_Besant_Nagar,16.1,74.5,7.0,interpolated
2025-10-30 00:00:00+00:00,Adyar_Besant_Nagar,16.1,70.8,6.5,interpolated
2025-10-30 01:00:00+00:00,Adyar_Besant_Nagar,15.3,185.1,6.6,interpolated
2025-10-30 02:00:00+00:00,Adyar_Besant_Nagar,12.2,137.2,6.5,interpolated
2025-10-30 03:00:00+00:00,Adyar_Besant_Nagar,14.2,50.1,6.5,interpolated
2025-10-30 04:00:00+00:00,Adyar_Besant_Nagar,22.7,52.6,6.8,interpolated
2025-10-30 05:00:00+00:00,Adyar_Besant_Nagar,20.9,53.6,6.5,interpolated
2025-10-30 06:00:00+00:00,Adyar_Besant_Nagar,18.0,52.7,7.3,interpolated
2025-10-30 07:00:00+00:00,Adyar_Besant_Nagar,23.8,59.8,7.5,interpolated
2025-10-30 08:00:00+00:00,Adyar_Besant_Nagar,21.8,66.6,8.3,interpolated
2025-10-30 09:00:00+00:00,Adyar_Besant_Nagar,23.5,74.8,9.1,interpolated
2025-10-30 10:00:00+00:00,Adyar_Besant_Nagar,19.4,75.2,9.1,interpolated
2025-10-30 11:00:00+00:00,Adyar_Besant_Nagar,17.2,72.5,8.0,interpolated
2025-10-30 12:00:00+00:00,Adyar_Besant_Nagar,14.7,74.8,8.0,interpolated
2025-10-30 13:00:00+00:00,Adyar_Besant_Nagar,16.7,78.8,8.2,interpolated
2025-10-30 14:00:00+00:00,Adyar_Besant_Nagar,15.8,78.5,8.5,interpolated
2025-10-30 15:00:00+00:00,Adyar_Besant_Nagar,16.6,78.2,8.2,interpolated
2025-10-30 16:00:00+00:00,Adyar_Besant_Nagar,19.9,77.8,8.7,interpolated
2025-10-30 17:00:00+00:00,Adyar_Besant_Nagar,27.0,84.5,9.8,interpolated
2025-10-30 18:00:00+00:00,Adyar_Besant_Nagar,27.0,259.0,10.4,interpolated
2025-10-30 19:00:00+00:00,Adyar_Besant_Nagar,26.5,71.3,8.6,interpolated
2025-10-30 20:00:00+00:00,Adyar_Besant_Nagar,20.3,76.5,7.9,interpolated
2025-10-30 21:00:00+00:00,Adyar_Besant_Nagar,22.3,80.8,8.1,interpolated
2025-10-30 22:00:00+00:00,Adyar_Besant_Nagar,23.7,91.4,8.3,interpolated
2025-10-30 23:00:00+00:00,Adyar_Besant_Nagar,30.0,92.5,7.4,interpolated
2025-10-31 00:00:00+00:00,Adyar_Besant_Nagar,28.6,93.6,7.6,interpolated
2025-10-31 01:00:00+00:00,Adyar_Besant_Nagar,29.6,129.2,7.6,interpolated
2025-10-31 02:00:00+00:00,Adyar_Besant_Nagar,32.7,291.3,7.1,interpolated
2025-10-31 03:00:00+00:00,Adyar_Besant_Nagar,27.0,97.3,7.6,interpolated
2025-10-31 04:00:00+00:00,Adyar_Besant_Nagar,34.2,91.2,7.7,interpolated
2025-10-31 05:00:00+00:00,Adyar_Besant_Nagar,35.7,90.4,7.6,interpolated
2025-10-31 06:00:00+00:00,Adyar_Besant_Nagar,39.7,92.2,7.6,interpolated
2025-10-31 07:00:00+00:00,Adyar_Besant_Nagar,44.0,102.5,8.2,interpolated
2025-10-31 08:00:00+00:00,Adyar_Besant_Nagar,38.5,100.3,8.3,interpolated
2025-10-31 09:00:00+00:00,Adyar_Besant_Nagar,30.7,128.0,10.3,interpolated
2025-10-31 10:00:00+00:00,Adyar_Besant_Nagar,29.1,98.2,12.1,interpolated
2025-10-31 11:00:00+00:00,Adyar_Besant_Nagar,26.8,99.5,9.9,interpolated
2025-10-31 12:00:00+00:00,Adyar_Besant_Nagar,25.9,91.1,9.0,interpolated
2025-10-31 13:00:00+00:00,Adyar_Besant_Nagar,21.0,86.3,8.8,interpolated
2025-10-31 14:00:00+00:00,Adyar_Besant_Nagar,18.6,81.1,8.3,interpolated
2025-10-31 15:00:00+00:00,Adyar_Besant_Nagar,28.8,96.9,8.6,interpolated
2025-10-31 16:00:00+00:00,Adyar_Besant_Nagar,32.9,92.5,9.6,interpolated
2025-10-31 17:00:00+00:00,Adyar_Besant_Nagar,32.4,105.0,9.3,interpolated
2025-10-31 18:00:00+00:00,Adyar_Besant_Nagar,41.0,252.3,10.2,interpolated
2025-10-31 19:00:00+00:00,Adyar_Besant_Nagar,32.9,94.7,8.1,interpolated
2025-10-31 20:00:00+00:00,Adyar_Besant_Nagar,25.7,91.3,7.1,interpolated
2025-10-31 21:00:00+00:00,Adyar_Besant_Nagar,37.8,96.7,7.2,interpolated
2025-10-31 22:00:00+00:00,Adyar_Besant_Nagar,32.3,92.3,7.8,interpolated
2025-10-31 23:00:00+00:00,Adyar_Besant_Nagar,26.9,87.6,6.4,interpolated
2025-11-01 00:00:00+00:00,Adyar_Besant_Nagar,27.9,92.7,6.4,interpolated
2025-11-01 01:00:00+00:00,Adyar_Besant_Nagar,24.2,299.2,6.9,interpolated
2025-11-01 02:00:00+00:00,Adyar_Besant_Nagar,25.5,295.2,6.6,interpolated
2025-11-01 03:00:00+00:00,Adyar_Besant_Nagar,14.4,87.9,10.6,interpolated
2025-11-01 04:00:00+00:00,Adyar_Besant_Nagar,21.9,68.1,6.2,interpolated
2025-11-01 05:00:00+00:00,Adyar_Besant_Nagar,23.0,69.8,7.0,interpolated
2025-11-01 06:00:00+00:00,Adyar_Besant_Nagar,27.0,70.6,7.2,interpolated
2025-11-01 07:00:00+00:00,Adyar_Besant_Nagar,29.6,85.5,7.7,interpolated
2025-11-01 08:00:00+00:00,Adyar_Besant_Nagar,34.6,87.4,7.3,interpolated
2025-11-01 09:00:00+00:00,Adyar_Besant_Nagar,32.7,102.4,8.6,interpolated
2025-11-01 10:00:00+00:00,Adyar_Besant_Nagar,28.2,224.8,10.8,interpolated
2025-11-01 11:00:00+00:00,Adyar_Besant_Nagar,30.0,91.2,8.7,interpolated
2025-11-01 12:00:00+00:00,Adyar_Besant_Nagar,31.2,110.4,9.2,interpolated
2025-11-01 13:00:00+00:00,Adyar_Besant_Nagar,21.3,106.4,8.3,interpolated
2025-11-01 14:00:00+00:00,Adyar_Besant_Nagar,21.4,98.2,8.5,interpolated
2025-11-01 15:00:00+00:00,Adyar_Besant_Nagar,24.7,90.8,10.5,interpolated
2025-11-01 16:00:00+00:00,Adyar_Besant_Nagar,30.8,97.3,10.4,interpolated
2025-11-01 17:00:00+00:00,Adyar_Besant_Nagar,32.3,115.5,8.7,interpolated
2025-11-01 18:00:00+00:00,Adyar_Besant_Nagar,30.5,301.8,8.3,interpolated
2025-11-01 19:00:00+00:00,Adyar_Besant_Nagar,34.8,303.8,7.5,interpolated
2025-11-01 20:00:00+00:00,Adyar_Besant_Nagar,25.4,80.6,8.0,interpolated
2025-11-01 21:00:00+00:00,Adyar_Besant_Nagar,19.7,87.4,8.2,interpolated
2025-11-01 22:00:00+00:00,Adyar_Besant_Nagar,25.7,88.7,7.6,interpolated
2025-11-01 23:00:00+00:00,Adyar_Besant_Nagar,20.4,77.4,7.2,interpolated
2025-11-02 00:00:00+00:00,Adyar_Besant_Nagar,19.8,91.6,7.2,interpolated
2025-11-02 01:00:00+00:00,Adyar_Besant_Nagar,17.9,188.6,7.1,interpolated
2025-11-02 02:00:00+00:00,Adyar_Besant_Nagar,24.7,289.0,6.5,interpolated
2025-11-02 03:00:00+00:00,Adyar_Besant_Nagar,13.0,79.8,11.0,interpolated
2025-11-02 04:00:00+00:00,Adyar_Besant_Nagar,27.6,60.9,6.9,interpolated
2025-11-02 05:00:00+00:00,Adyar_Besant_Nagar,29.9,56.6,6.8,interpolated
2025-11-02 06:00:00+00:00,Adyar_Besant_Nagar,28.9,62.9,6.8,interpolated
2025-11-02 07:00:00+00:00,Adyar_Besant_Nagar,22.8,62.6,6.9,interpolated
2025-11-02 08:00:00+00:00,Adyar_Besant_Nagar,25.5,74.2,7.4,interpolated
2025-11-02 09:00:00+00:00,Adyar_Besant_Nagar,27.0,71.7,7.6,interpolated
2025-11-02 10:00:00+00:00,Adyar_Besant_Nagar,20.5,65.4,7.6,interpolated
2025-11-02 11:00:00+00:00,Adyar_Besant_Nagar,15.5,75.7,7.8,interpolated
2025-11-02 12:00:00+00:00,Adyar_Besant_Nagar,16.0,91.3,8.7,interpolated
2025-11-02 13:00:00+00:00,Adyar_Besant_Nagar,25.6,178.4,8.4,interpolated
2025-11-02 14:00:00+00:00,Adyar_Besant_Nagar,20.1,87.6,8.7,interpolated
2025-11-02 15:00:00+00:00,Adyar_Besant_Nagar,22.6,82.0,8.1,interpolated
2025-11-02 16:00:00+00:00,Adyar_Besant_Nagar,25.3,83.5,7.4,interpolated
2025-11-02 17:00:00+00:00,Adyar_Besant_Nagar,29.9,119.2,7.9,interpolated
2025-11-02 18:00:00+00:00,Adyar_Besant_Nagar,33.0,295.7,7.4,interpolated
2025-11-02 19:00:00+00:00,Adyar_Besant_Nagar,45.8,296.0,7.8,interpolated
