Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),BP (mmHg)
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T12:15:00.000000+0000,53,98,6,12,11.3,25.6,5.2,71,2.5,0,233,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T12:30:00.000000+0000,53,98,3.8,15.3,11.2,26.8,5,70,2.5,0,347,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T12:45:00.000000+0000,66,,5.3,13.6,11.6,28.7,4.8,70,2.8,0,344,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T13:00:00.000000+0000,66,111,5.8,11.6,10.9,29.8,4.6,70,3.1,0,325,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T13:15:00.000000+0000,66,111,4.6,12.7,10.5,27.2,4.2,71,3,0,343,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T13:30:00.000000+0000,66,111,3.9,10.2,8.6,31.4,4.3,70,3,0,279,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T13:45:00.000000+0000,57,,4.6,10.6,9.3,26.7,4.7,70,2.5,0,249,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T14:00:00.000000+0000,57,,4.9,12.4,10.6,30,3.5,70,2.6,0,246,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T14:15:00.000000+0000,57,,4.1,12.5,10,28.1,3.2,69,2.9,0,287,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T14:30:00.000000+0000,57,,4.7,10.3,9.3,27,3.3,70,3.1,0,278,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T14:45:00.000000+0000,55,104,3.6,12.3,9.4,28.1,2.6,70,3.2,0,243,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T15:00:00.000000+0000,55,104,4.1,12.4,9.9,26.9,3.1,71,3.7,0,227,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T15:15:00.000000+0000,55,104,2.8,11.6,8.4,28.1,1.7,73,2.9,0,192,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T15:30:00.000000+0000,55,104,4.1,13,10.2,27.7,1.9,72,3.3,0,192,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T15:45:00.000000+0000,58,100,4.5,11.5,9.8,28.1,2,72,2.6,0,160,755
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T16:00:00.000000+0000,58,100,4.7,15,11.8,25.8,1.7,72,2.7,0,163,755
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T16:15:00.000000+0000,58,100,3.9,15.3,11.3,26.2,2,73,3.3,0,141,749
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T16:30:00.000000+0000,58,100,5.4,14.6,12.1,26.6,1.6,74,2.9,0,116,741
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T16:45:00.000000+0000,60,,4.7,16,12.3,27.1,2,74,2.9,0,129,739
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T17:00:00.000000+0000,60,,4.1,14.1,10.8,27.2,1.9,74,2.8,0,100,738
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T17:15:00.000000+0000,60,,4.4,18.8,13.6,25,1.2,74,2,0,73,729
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T17:30:00.000000+0000,60,,4.6,16.2,12.4,26.5,1.2,74,2.8,0,59,722
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T17:45:00.000000+0000,62,,4,16.3,11.9,26.3,1.9,73,2.5,0,53,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T18:00:00.000000+0000,62,,2.6,19.8,12.7,24.8,1.6,75,2.8,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T18:15:00.000000+0000,62,,2.9,23.8,15,23.8,1,76,2.4,0,50,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T18:30:00.000000+0000,62,,3.3,23.3,15.1,24,0.4,76,2.3,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T18:45:00.000000+0000,63,,3.6,19,13.1,25.2,0.3,76,2.6,0,50,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T19:00:00.000000+0000,63,,2.8,24.4,15.3,23.3,0.1,76,2.3,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T19:15:00.000000+0000,63,,2.9,27,16.7,23.2,0.7,76,2,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T19:30:00.000000+0000,63,,4.2,25.5,17,25.7,1.8,76,1.9,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T19:45:00.000000+0000,67,,4.6,31.1,20.3,22.6,1.3,77,1.5,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T20:00:00.000000+0000,67,,3.2,29.2,18.1,23.2,1.8,77,1.3,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T20:15:00.000000+0000,67,,3.8,32.4,20.3,23.6,2.5,78,1.5,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T20:30:00.000000+0000,67,,4.1,31.5,20.1,21.1,2.5,78,1.2,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T20:45:00.000000+0000,67,,3.6,31.6,19.8,22,2.5,79,1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T21:00:00.000000+0000,67,,4,32.7,20.6,21.3,2.1,79,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T21:15:00.000000+0000,67,,2.7,34.3,20.5,19.3,2.5,79,1.1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T21:30:00.000000+0000,67,,4.2,33.1,21,22.1,2.1,80,0.9,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T21:45:00.000000+0000,56,,2.3,32,18.9,18.9,1.8,80,1.1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T22:00:00.000000+0000,56,,3.3,32.5,20,18.9,1.8,80,0.9,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T22:15:00.000000+0000,56,,4.7,32.7,21.3,21.2,1.8,80,1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T22:30:00.000000+0000,56,,2.2,34.3,20.1,21.6,1.8,81,0.7,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T22:45:00.000000+0000,47,,3.2,34.6,21,19.7,1.9,81,0.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T23:00:00.000000+0000,47,,4.6,34.7,22.2,19.2,1.6,81,0.8,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T23:15:00.000000+0000,47,,3.6,35.7,21.9,18.7,1.8,81,0.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T23:30:00.000000+0000,47,,4.7,32.8,21.3,18.8,2.5,82,0.6,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-02T23:45:00.000000+0000,,,4.3,36,22.7,17.8,1.9,82,0.9,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T00:00:00.000000+0000,,,1.5,39.3,22.1,17.3,2.5,83,1.1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T00:15:00.000000+0000,,,1.9,34.8,20.1,16.9,1.5,83,1.1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T00:30:00.000000+0000,,,5.5,33.1,22.1,15.7,4.8,83,1.2,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T00:45:00.000000+0000,,,2.1,34.3,19.9,16.9,9.3,83,1.1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T01:00:00.000000+0000,,,2.9,36.9,21.9,15.3,7.5,83,1.1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T01:15:00.000000+0000,,,3.1,39.9,23.7,14,6.2,83,1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T01:30:00.000000+0000,,,6.3,47,30.1,10.1,5.3,84,0.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T01:45:00.000000+0000,,,5.2,48.7,30.1,9.8,4.7,85,1.1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T02:00:00.000000+0000,,,3.7,45,27,12.2,4.2,85,1.1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T02:15:00.000000+0000,,,4.3,36.6,22.9,15.6,3.5,86,1.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T02:30:00.000000+0000,,,5.4,31.8,21.2,16.9,4.5,86,1.1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T02:45:00.000000+0000,,,4.2,34.9,22,16.8,4.7,86,0.9,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T03:00:00.000000+0000,,,3.2,32,19.7,18.1,4.6,86,1.1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T03:15:00.000000+0000,,,2.4,26.3,15.9,18.8,4,86,1.2,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T03:30:00.000000+0000,,,3.1,24,15.2,24.4,3.4,86,1.2,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T03:45:00.000000+0000,,,3.3,28.9,18,24.5,2.9,87,1.2,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T04:00:00.000000+0000,,,4.3,33.7,21.4,21.8,4.3,87,1.3,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T04:15:00.000000+0000,,,4.1,32,20.3,22.3,5.1,87,1.3,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T04:30:00.000000+0000,,,4.5,32.2,20.8,22.3,4.8,89,1,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T04:45:00.000000+0000,,,4.1,28.7,18.6,23.2,5.2,90,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T05:00:00.000000+0000,,,3,30.1,18.5,25.1,6.3,90,0.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T05:15:00.000000+0000,,,5.5,33.5,22.3,22,7,90,0.9,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T05:30:00.000000+0000,,,5.1,34.9,22.7,21.9,5.6,89,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T05:45:00.000000+0000,,,8.2,36.3,26,18.2,7.2,89,0.8,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T06:00:00.000000+0000,,,14.2,41.7,33.7,13.2,8.8,89,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T06:15:00.000000+0000,,,5.1,37.2,23.9,20.5,9.3,88,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T06:30:00.000000+0000,,,4.6,37.3,23.6,21.4,10.2,89,0.9,0,53,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T06:45:00.000000+0000,,,5.6,38.4,25,20.1,13.5,89,1.6,0,56,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T07:00:00.000000+0000,,,6.5,38.8,25.9,19.3,13.7,90,1,0,87,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T07:15:00.000000+0000,,,9.2,36.8,27.1,18.4,14.1,89,1.1,0,71,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T07:30:00.000000+0000,,,6.5,37.8,25.4,17.5,14.3,88,1.5,0,60,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T07:45:00.000000+0000,,,7.2,34.7,24.3,16.5,14.6,88,1.2,0,98,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T08:00:00.000000+0000,,,6.4,31.4,21.9,17.7,14,88,1.7,0,93,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T08:15:00.000000+0000,,,7.7,37.1,26,15.2,15.6,87,1.5,0,101,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T08:30:00.000000+0000,,,5.7,36.2,23.9,16.7,15.8,86,1.7,0,104,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T08:45:00.000000+0000,,,7.9,36.4,25.8,15.8,16.1,85,1.5,0,152,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T09:00:00.000000+0000,,,7.3,34,24,18.1,17,84,1.9,0,139,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T09:15:00.000000+0000,,,6.5,31.5,22.1,22.1,16.9,84,1.9,0,216,735
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T09:30:00.000000+0000,,,8.1,33.6,24.4,23.1,19.2,82,1.4,0,327,755
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T09:45:00.000000+0000,78,159,5.6,33.3,22.3,24.9,20.4,79,1.8,0,374,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T10:00:00.000000+0000,78,159,5.9,27.3,19.3,25.7,21.1,77,2.1,0,386,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T10:15:00.000000+0000,78,159,6.1,25.6,18.6,25.7,23.5,78,2.1,0,242,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T10:30:00.000000+0000,78,159,7.1,25.7,19.4,25.1,22.8,78,2.3,0,256,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T10:45:00.000000+0000,89,,4.9,25.9,17.8,24.6,,78,1.8,0,199,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T11:00:00.000000+0000,89,,6.1,24.7,18.1,23.8,,77,1.8,0,140,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T11:15:00.000000+0000,89,,3,20.4,13.2,29,7.9,76,2.1,0,124,754
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T11:30:00.000000+0000,89,,1.4,16.4,9.9,32.6,8.4,76,2.8,0,154,753
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T11:45:00.000000+0000,63,116,,,,,6.5,76,2.8,0,200,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T12:00:00.000000+0000,63,116,,,,,4.4,74,3.1,0,228,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T12:15:00.000000+0000,63,116,4.3,15,11.5,27.6,4,74,3,0,265,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T12:30:00.000000+0000,63,116,3.6,15,10.9,32.5,4.2,74,2.7,0,240,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T12:45:00.000000+0000,52,56,4.9,12.4,10.6,29.6,3.8,74,2.6,0,171,757
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T13:00:00.000000+0000,52,56,4.2,14.9,11.3,29.9,2.4,74,2.3,0,152,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T13:15:00.000000+0000,52,56,4,12.8,10.1,27.6,3.7,74,2.8,0,213,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T13:30:00.000000+0000,52,56,5.7,15.8,13,31.8,2.1,74,2.3,0,192,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T13:45:00.000000+0000,49,97,5.1,11.7,10.3,27.9,2.8,75,3.1,0,134,755
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T14:00:00.000000+0000,49,97,5.4,13,11.3,31.4,4.8,76,3.2,0,155,752
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T14:15:00.000000+0000,49,97,3.4,12.2,9.3,28.1,4.5,76,2.9,0,173,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T14:30:00.000000+0000,49,97,3.2,14.5,10.3,31.9,2.6,75,2.9,0,220,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T14:45:00.000000+0000,55,108,4.9,12.6,10.7,26.6,5.6,75,2.8,0,186,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T15:00:00.000000+0000,55,108,4.7,14.8,11.7,28.6,4.5,75,2.9,0,200,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T15:15:00.000000+0000,55,108,5.2,11.1,10.2,27.6,4.7,74,3.3,0,188,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T15:30:00.000000+0000,55,108,4.6,13.3,10.8,28.7,5.1,74,3.1,0,226,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T15:45:00.000000+0000,57,109,4.7,14.3,11.5,27.5,4.8,75,3.8,0,182,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T16:00:00.000000+0000,57,109,5.3,14.4,11.9,26.5,3.9,76,2.8,0,162,756
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T16:15:00.000000+0000,57,109,4.1,17.3,12.5,25.9,4,76,2.9,0,133,748
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T16:30:00.000000+0000,57,109,4.3,15.9,12,26.8,3.3,76,2.4,0,111,743
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T16:45:00.000000+0000,58,128,3.8,16.8,12,27.4,2,77,3,0,76,734
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T17:00:00.000000+0000,58,128,3.8,19.1,13.2,26.6,3.2,78,3.1,0,68,725
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T17:15:00.000000+0000,58,128,5.2,18.1,13.9,26.5,4.7,79,3.1,0,70,723
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T17:30:00.000000+0000,58,128,5.1,20.5,15,25.9,4.1,80,3.2,0,63,721
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T17:45:00.000000+0000,57,,4.1,19,13.4,26.3,2.8,80,2.8,0,53,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T18:00:00.000000+0000,57,,1.8,20.6,12.4,25.8,2.8,80,2.4,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T18:15:00.000000+0000,57,,3.8,15.9,11.6,26.8,4.7,80,2.7,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T18:30:00.000000+0000,57,,5.7,22.8,16.8,23.8,3.2,81,2.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T18:45:00.000000+0000,,86,4.4,25,16.8,23.5,6,81,2.4,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T19:00:00.000000+0000,,86,3,26.1,16.3,23.2,3.7,81,2.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T19:15:00.000000+0000,,86,4.6,22.8,15.8,23.9,5.5,81,2.6,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T19:30:00.000000+0000,,86,4.2,23,15.7,24,4.4,81,2.8,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T19:45:00.000000+0000,47,76,2.8,20.2,13,23.6,3.6,81,2.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T20:00:00.000000+0000,47,76,2.4,23.3,14.3,25.3,3.1,81,2.6,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T20:15:00.000000+0000,47,76,5.5,22.8,16.6,24.8,2.2,81,2.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T20:30:00.000000+0000,47,76,5.4,26.6,18.5,22.8,2.7,81,2,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T20:45:00.000000+0000,41,80,3.9,29.3,18.8,19.5,2.5,81,2,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T21:00:00.000000+0000,41,80,3.6,29.5,18.6,21.7,3,81,1.9,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T21:15:00.000000+0000,41,80,4.3,29.8,19.4,18.3,3.9,82,1.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T21:30:00.000000+0000,41,80,4.4,29.2,19.1,22,2.6,82,1.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T21:45:00.000000+0000,34,88,2.5,28,16.9,18.2,1.1,82,1.4,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T22:00:00.000000+0000,34,88,2.3,28.5,17,21.1,1.8,82,1.3,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T22:15:00.000000+0000,,,,,,,,,,0,,
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T22:30:00.000000+0000,34,88,3.4,23.5,15.3,24,1.9,82,1.2,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T22:45:00.000000+0000,39,78,3.6,23.4,15.4,19.1,0.8,83,1.6,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T23:00:00.000000+0000,39,78,4.9,21.2,15.3,23.5,0.5,83,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T23:15:00.000000+0000,39,78,4.1,22.9,15.5,18.6,0.8,83,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T23:30:00.000000+0000,39,78,5.1,18.4,13.9,26,0.9,83,1.3,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-03T23:45:00.000000+0000,34,104,5.7,18.7,14.6,28,1.8,83,1.1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T00:00:00.000000+0000,34,104,4.7,20.4,14.7,23.2,4,83,1,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T00:15:00.000000+0000,34,104,4.5,21.5,15.1,22.8,4.2,84,0.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T00:30:00.000000+0000,34,104,3.3,24.8,15.8,21.6,5.3,84,0.8,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T00:45:00.000000+0000,25,53,2.3,28,16.8,20.5,4.1,84,0.7,0,51,720
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T01:00:00.000000+0000,25,53,4.1,19.5,13.7,22.3,5.8,85,0.9,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T01:15:00.000000+0000,25,53,4.1,23.1,15.6,21.5,3.9,85,0.7,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T01:30:00.000000+0000,25,53,2.5,26.1,15.9,21.1,5.3,86,1.2,0,51,719
site_5361,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-01-04T01:45:00.000000+0000,30,66,6.6,33,22.9,17,5.9,86,1.5,0,51,720
