Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T15:00:00.000000+0000,33.41,50.12,10.12,19.87,29.99,54.66,12.33,0.2,32.3,0.64,,0.26,,,0.35,79.38,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T15:15:00.000000+0000,30.39,45.59,9.99,20.06,30.31,54.63,12.86,0.05,33.99,0.21,,0.09,,,0.56,46.47,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T15:30:00.000000+0000,30.39,45.59,9.83,20.31,29.78,54.57,12.29,0.05,37.83,0.21,,0.41,,,0.43,124.1,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T15:45:00.000000+0000,30.39,45.59,9.78,20.07,30.08,54.51,12.55,0.08,36.74,0.37,,0.47,,,0.48,45.43,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T16:00:00.000000+0000,30.16,45.24,10.13,20.15,29.9,54.47,12.6,0.13,27.39,0.42,,0.23,,,0.51,48.41,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T16:15:00.000000+0000,28.04,42.06,10.02,20.08,29.98,54.76,12.4,0.09,27.98,0.53,,0.63,,,0.45,42.74,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T16:30:00.000000+0000,28.04,42.06,10.07,20.07,30.05,54.64,11.83,0.09,31.36,0.81,,0.19,,,0.31,97.88,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T16:45:00.000000+0000,28.04,42.06,9.87,20.12,29.97,54.72,12.08,0.15,34.49,0.07,,0.26,,,0.35,75.99,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T17:00:00.000000+0000,28.12,42.18,10,19.83,30.02,54.61,11.73,0.38,33.89,0.29,,0.08,,,0.39,51.57,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T17:15:00.000000+0000,28.8,43.2,10.05,19.92,30.12,54.51,12.51,0.31,28.51,0.39,,0.34,,,0.32,61.61,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T17:30:00.000000+0000,28.8,43.2,10.12,20.04,30,54.47,12.94,0.44,26,0.23,,0.39,,,0.27,89.22,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T17:45:00.000000+0000,28.8,43.2,9.92,19.92,29.81,54.91,11.62,0.57,22.32,0,,0.2,,,0.2,102.23,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T18:00:00.000000+0000,29.25,43.95,9.91,20.22,29.92,54.62,12.19,0.79,21.86,0.1,,0.08,,,0.4,115.03,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T18:15:00.000000+0000,33.26,49.89,9.91,19.88,30.28,54.72,12.07,0.83,18.35,0.3,,0.08,,,0.28,121.49,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T18:30:00.000000+0000,33.26,49.89,9.82,20.03,30.07,54.81,11.76,0.83,17.94,0.41,,0.25,,,0.41,122.85,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T18:45:00.000000+0000,33.26,49.89,10.1,19.95,29.91,54.56,12.06,0.72,16.09,0.78,,0.09,,,0.13,105.13,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T19:00:00.000000+0000,33.01,49.51,9.93,20.14,29.86,54.62,12.01,0.65,15.92,0,,0.26,,,0.18,92.86,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T19:15:00.000000+0000,30.75,46.13,9.95,20.09,29.69,54.58,11.57,0.81,15.2,0.07,,0.78,,,0.15,38.31,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T19:30:00.000000+0000,30.75,46.13,9.98,19.7,30.08,54.57,12.63,0.8,14.15,0.31,,0.31,,,0.22,134.15,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T19:45:00.000000+0000,30.75,46.13,9.9,20.04,30.1,54.62,12.32,0.94,12.59,0.46,,0.19,,,0.27,130.32,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T20:00:00.000000+0000,30.55,45.83,10.09,20.04,30.08,54.64,11.99,0.79,14.73,0.34,,0.29,,,0.45,132.66,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T20:15:00.000000+0000,28.76,43.14,10.06,19.94,30.09,54.57,12.35,0.53,17.71,0.43,,0.23,,,0.44,120.28,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T20:30:00.000000+0000,28.76,43.14,9.89,20.1,30.09,54.51,12.66,0.86,17.62,0.78,,0.4,,,0.36,129.44,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T20:45:00.000000+0000,28.76,43.14,10.04,19.74,29.93,54.58,12.21,0.85,17.05,0.4,,0.33,,,0.4,129.49,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T21:00:00.000000+0000,28.82,43.24,9.95,20.16,29.75,54.8,12.07,0.6,15.18,0.28,,0.34,,,0.4,122.01,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T21:15:00.000000+0000,29.36,44.05,10.02,19.95,29.96,54.4,11.81,0.7,16.27,0.07,,,,,0.43,134.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T21:30:00.000000+0000,29.36,44.05,10.14,19.94,29.95,54.68,12.86,0.52,14.04,0.29,,0.08,,,0.43,120.66,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T21:45:00.000000+0000,29.36,44.05,10.1,19.84,30.19,54.91,11.99,0.68,14.43,0.39,,0.22,,,0.37,130.78,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T22:00:00.000000+0000,29.22,43.81,10.09,20.01,30.07,54.53,12.52,0.36,24.75,0.3,,0.07,,,0.24,129.07,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T22:15:00.000000+0000,27.92,41.88,9.96,20.15,29.95,54.7,12.21,0.41,15.44,0.21,,0.36,,,0.22,130.88,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T22:30:00.000000+0000,27.92,41.88,10.18,20.08,30.19,54.43,12.14,0.4,17.31,0,,0.51,,,0.35,117.88,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T22:45:00.000000+0000,27.92,41.88,9.86,20,30.08,54.86,12.5,0.29,16.98,0.25,,0.13,,,0.3,136.06,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T23:00:00.000000+0000,27.9,41.86,9.99,20,30.1,54.63,12.77,0.42,17.31,0.77,,,,,0.31,144.11,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T23:15:00.000000+0000,27.78,41.67,10.02,20.16,29.81,54.68,12.35,0.32,17.94,0.58,,0.09,,,0.44,137.63,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-09T23:30:00.000000+0000,27.78,41.67,9.94,20.01,29.88,54.87,11.86,0.43,17.6,0.57,,0.42,,,0.24,124.06,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T00:00:00.000000+0000,27.77,41.65,10.17,19.84,30.04,54.52,12.29,0.33,15.42,0.08,,0.25,,,0.31,144.25,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T00:15:00.000000+0000,27.67,41.5,10.07,19.91,30.03,54.58,12.58,0.33,14.06,0.28,,0.17,,,0.37,156.85,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T00:30:00.000000+0000,27.67,41.5,9.9,19.9,30.16,54.56,12.16,0.37,13.41,0.31,,0.45,,,0.37,155.81,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T00:45:00.000000+0000,27.67,41.5,10.09,20.11,30.1,54.5,12.91,0.35,13.51,0.45,,0.04,,,0.42,187.09,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T01:00:00.000000+0000,27.9,41.85,10.1,20.1,30.01,54.56,12.42,0.36,9.31,0.54,,0.09,,,0.45,221.03,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T01:15:00.000000+0000,29.98,44.97,10.14,20,29.82,54.57,12.27,0.39,6.13,0.84,,,,,0.41,217.49,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T01:30:00.000000+0000,29.98,44.97,9.73,19.83,30.04,54.42,12.08,0.31,12.64,0.73,,,,,0.52,221.68,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T01:45:00.000000+0000,29.98,44.97,9.85,19.96,29.93,54.75,12.61,0.4,13.22,0,,0.04,,,0.58,224.51,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T02:00:00.000000+0000,30.55,45.83,9.92,20.23,30.02,54.69,12.49,0.42,9.54,0,,0.16,,,0.85,236.04,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T02:15:00.000000+0000,35.73,53.59,10.08,20.02,30.3,54.68,12.27,0.41,8.85,0.17,,0.28,,,1.27,243.88,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T02:30:00.000000+0000,35.73,53.59,10.09,20.03,30.05,54.7,12.31,0.43,6.16,0.74,,0.41,,,1.04,239.48,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T02:45:00.000000+0000,35.73,53.59,9.82,19.99,29.99,54.77,12.57,0.55,7.89,0.79,,,,,1.03,240.09,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T03:00:00.000000+0000,35.39,53.09,9.95,19.6,30.06,54.45,12.54,0.57,5.09,0,,0.11,,,0.86,236.52,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T03:15:00.000000+0000,32.38,48.57,9.79,20.26,30.05,54.56,12.2,0.37,5.38,0,,0.44,,,0.62,221.19,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T03:30:00.000000+0000,32.38,48.57,9.97,20.05,29.78,54.33,12.33,0.49,3.97,0.07,,0.55,,,0.64,229.24,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T03:45:00.000000+0000,32.38,48.57,10.17,20.08,29.88,54.61,12.09,0.55,5.96,0.2,,0.51,,,0.32,203.72,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T04:00:00.000000+0000,32.1,48.16,10.03,19.98,30.14,54.66,12.05,0.44,6.6,0,,0.12,,,0.51,223.19,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T04:15:00.000000+0000,29.61,44.41,9.77,19.92,29.89,54.42,12.45,0.43,7.77,0.27,,0.11,,,0.53,224.42,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T04:30:00.000000+0000,29.61,44.41,10.05,19.96,29.9,54.93,11.71,0.49,5.89,0.73,,0.56,,,0.58,216.52,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T04:45:00.000000+0000,29.61,44.41,10.17,20.04,29.78,54.84,11.84,0.49,7.52,0,,0.75,,,0.62,220.52,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T05:00:00.000000+0000,29.98,45.03,10.09,19.87,30.03,54.36,12.7,0.46,9.38,0.08,,0.4,,,0.75,222.86,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T05:15:00.000000+0000,33.31,49.96,9.91,20,29.85,54.32,11.93,0.49,9.31,0.3,,0.85,,,0.35,214.28,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T05:30:00.000000+0000,33.31,49.96,9.85,19.96,29.98,54.65,12.38,0.54,9.57,0.28,,,,,0.5,232.3,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T05:45:00.000000+0000,33.31,49.96,9.97,19.91,30.02,54.7,12.22,0.68,8.73,0.16,,0.06,,,0.49,229.57,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T06:00:00.000000+0000,33.01,49.47,10.02,20.18,30.02,54.68,12.43,0.61,5.79,0.08,,0.15,,,0.35,231.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T06:15:00.000000+0000,30.37,45.56,9.91,19.87,30.15,54.78,12.48,0.75,5.76,0.26,,0.08,,,0.45,233.11,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T06:30:00.000000+0000,30.37,45.56,10.27,20.05,29.93,54.63,12.59,0.59,8.58,0.36,,0.22,,,0.52,257.48,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T06:45:00.000000+0000,30.37,45.56,10.13,20.15,29.73,54.79,12.08,0.69,7.78,0.7,,,,,0.72,253.78,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T07:00:00.000000+0000,30.16,45.2,10.02,20.23,29.89,54.83,11.89,0.83,6.24,0.18,,0.12,,,0.95,239.69,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T07:15:00.000000+0000,28.23,42.35,9.99,20.07,30.12,54.7,12.61,0.62,7.71,0.56,,0.41,,,1.04,239.52,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T07:30:00.000000+0000,28.23,42.35,10.08,20.12,30.06,54.46,11.55,0.74,8.81,0.34,,0.29,,,0.86,241.73,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T07:45:00.000000+0000,28.23,42.35,9.84,20.1,29.92,54.62,12.09,0.65,8.1,0.63,,0.27,,,0.84,240.6,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T08:00:00.000000+0000,28.13,42.18,10.03,20.15,30.05,54.51,11.85,0.83,7.56,0.68,,0.28,,,0.77,225.03,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T08:15:00.000000+0000,27.22,40.83,10.04,20.04,30.17,54.54,11.42,0.76,10.23,0.14,,0.13,,,0.95,227.67,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T08:30:00.000000+0000,27.22,40.83,9.91,19.82,29.91,54.59,12.53,0.65,14.3,0.63,,0.18,,,0.86,201.01,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T08:45:00.000000+0000,27.22,40.83,10.01,19.87,29.89,54.5,11.97,0.68,14.19,0.74,,0.26,,,0.92,212.98,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T09:00:00.000000+0000,27.2,40.81,10.12,20.01,29.82,54.54,11.62,0.49,16.89,0.16,,0.36,,,0.99,220.36,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T09:15:00.000000+0000,27.05,40.57,10.11,19.79,30.03,54.69,12.33,0.64,13.79,0,,0.23,,,0.64,183.67,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T09:30:00.000000+0000,27.05,40.57,9.85,20.01,30.09,54.48,12.4,0.7,16.2,0.6,,0.27,,,0.81,220.57,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T09:45:00.000000+0000,27.05,40.57,9.76,20.16,29.94,54.5,12.06,0.45,16.5,1.76,,0.05,,,0.63,198.69,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T10:00:00.000000+0000,26.95,40.42,10.03,20.02,30.15,54.53,12.69,0.42,17.81,0.41,,0.17,,,1.2,222.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T10:15:00.000000+0000,26.03,39.04,9.86,19.78,29.9,54.53,12.4,0.5,19.01,0.53,,0.08,,,0.58,199.1,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T10:30:00.000000+0000,26.03,39.04,10.19,19.95,30.05,54.7,12.33,0.39,18.94,1.06,,0.09,,,0.56,204.48,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T10:45:00.000000+0000,26.03,39.04,9.86,20.16,30.01,54.48,12.96,0.46,17.62,0.28,,0.4,,,0.39,189.95,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T11:00:00.000000+0000,26.04,39.06,9.96,19.86,30.31,54.62,12.11,0.5,20.86,0.21,,0.48,,,0.72,205.61,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T11:15:00.000000+0000,26.16,39.24,9.85,20,30.12,54.54,12.53,0.4,21.41,0.28,,0.39,,,0.62,204.43,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T11:30:00.000000+0000,26.16,39.24,10.12,20.06,30.15,54.42,12.3,0.57,21.62,0,,0.56,,,0.37,192.85,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T11:45:00.000000+0000,26.16,39.24,10.13,19.93,30.05,54.49,12.47,0.3,19.91,0.06,,0.11,,,0.19,9.18,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T12:00:00.000000+0000,26.27,39.43,9.98,20.11,29.88,54.53,11.78,0.32,17.97,0.21,,0.42,,,0.23,95.25,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T12:15:00.000000+0000,27.3,40.96,9.94,19.99,30.12,54.68,12.22,0.44,19.78,0.17,,0.34,,,0.41,57.04,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T12:30:00.000000+0000,27.3,40.96,9.89,20.05,29.76,54.48,12.91,0.51,20.42,0.23,,0.04,,,0.17,122.34,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T12:45:00.000000+0000,27.3,40.96,9.94,20.05,29.95,54.76,12.61,0.61,22.17,0.47,,0.22,,,0.45,110.98,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T13:00:00.000000+0000,27.65,41.48,9.91,19.97,29.9,54.72,12.33,0.31,25.16,0.85,,0.41,,,0.53,137.81,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T13:15:00.000000+0000,30.76,46.15,10,19.86,30.1,54.73,12.66,0.27,24.12,0.16,,0.39,,,0.43,131.25,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T13:30:00.000000+0000,30.76,46.15,10.14,20.03,30.02,54.62,12.38,0.48,25.86,0.13,,0.61,,,0.48,127.05,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T13:45:00.000000+0000,30.76,46.15,10.17,19.91,30.02,54.55,12.4,0.57,27.61,0.42,,0.22,,,0.68,127.98,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T14:00:00.000000+0000,30.61,45.9,10.03,19.81,29.99,54.57,12.06,0.23,25.35,0.27,,0.27,,,0.62,143.05,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T14:15:00.000000+0000,29.27,43.91,10.04,20.17,29.84,54.41,12.44,0.32,23.65,0.21,,0.31,,,0.49,117.89,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T14:30:00.000000+0000,29.27,43.91,10.13,19.86,29.88,54.88,12.11,0.39,23.53,0.05,,0.28,,,0.33,99.4,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T14:45:00.000000+0000,29.27,43.91,9.78,20.08,30.09,54.65,12.37,0.24,24.55,0.31,,0.86,,,0.52,136.35,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T15:00:00.000000+0000,29.14,43.73,10.07,19.96,29.99,54.67,12.93,0.35,26.88,0.51,,0.36,,,0.51,132.09,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T15:15:00.000000+0000,28.07,42.1,10.09,20.16,30.17,54.5,12.74,0.34,24.77,0.14,,0.35,,,0.39,140.97,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T15:30:00.000000+0000,28.07,42.1,10.05,19.99,30.11,54.69,12.63,0.2,24.37,0.05,,0.25,,,0.42,138.04,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T15:45:00.000000+0000,28.07,42.1,10.05,19.94,29.73,54.34,12.6,0.21,21.01,0.17,,0.22,,,0.45,136.41,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T16:00:00.000000+0000,28.62,43.03,9.8,20.15,30.12,54.74,11.85,0.28,23.63,0.27,,0.3,,,0.62,132.85,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T16:15:00.000000+0000,33.63,50.45,10.16,19.89,29.87,54.87,12.65,0.37,22.12,0.54,,0.22,,,0.58,128.37,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T16:30:00.000000+0000,33.63,50.45,9.96,19.81,29.94,54.55,12.25,0.41,21.81,0.5,,0.21,,,0.51,140.04,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T16:45:00.000000+0000,33.63,50.45,10.1,19.96,30.05,54.7,11.71,0.33,24.73,0.26,,0.18,,,0.67,134.65,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T17:00:00.000000+0000,40.04,61.13,9.83,20.04,29.96,54.76,12.56,0.28,18.28,0.09,,0.18,,,0.54,136.9,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T17:15:00.000000+0000,97.73,146.6,10.01,20.03,30.09,54.89,12.5,0.37,8.91,0.43,,0.24,,,0.58,129.54,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T17:30:00.000000+0000,97.73,146.6,9.91,19.88,29.97,54.48,12.09,0.38,7.6,0.7,,0.78,,,0.54,130.98,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T17:45:00.000000+0000,97.73,146.6,9.93,20.16,30.03,54.79,12.69,0.28,6.95,0.72,,1.69,,,0.5,130.68,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T18:00:00.000000+0000,100.76,151.64,10.24,20.24,29.94,54.76,11.71,0.3,5.46,0.32,,0.5,,,0.39,128.17,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T18:15:00.000000+0000,127.98,191.98,10.02,19.79,29.99,54.54,12.43,0.35,3.75,0.22,,0.16,,,0.46,128.59,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T18:30:00.000000+0000,127.98,191.98,9.96,20.17,29.92,54.27,11.98,0.31,3.51,0.65,,0.12,,,0.45,131.61,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T18:45:00.000000+0000,127.98,191.98,10.24,19.84,29.99,54.6,12.21,0.37,1.98,0.14,,0.45,,,0.25,133.28,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T19:00:00.000000+0000,123.67,184.79,10.05,19.92,30.08,54.82,12.41,0.29,1.86,0.15,,0.32,,,0.37,132.82,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T19:15:00.000000+0000,84.84,127.26,9.87,20.07,29.97,54.57,12.91,0.31,2.02,0.51,,,,,0.4,120.43,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T19:30:00.000000+0000,84.84,127.26,10.06,20.23,29.97,54.67,12.27,0.31,1.31,0.35,,,,,0.48,144.36,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T19:45:00.000000+0000,84.84,127.26,9.96,20.02,29.84,54.43,12.41,0.31,3.67,0.45,,,,,0.46,144.95,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T20:00:00.000000+0000,81.85,122.27,10.04,19.89,30.03,54.57,12.59,0.33,3.23,0.46,,0.03,,,0.42,147.1,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T20:15:00.000000+0000,54.93,82.4,9.77,20.03,29.88,54.43,12.19,0.31,4.44,0.12,,0.09,,,0.46,146.17,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T20:30:00.000000+0000,54.93,82.4,10.02,20.14,29.8,54.76,11.78,0.25,2.56,0.31,,0.36,,,0.37,142.2,,,
