Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T05:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T06:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T06:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T06:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T06:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T07:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T07:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T07:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T07:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T08:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T08:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T08:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T08:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T09:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T09:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T09:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T09:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T10:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T10:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T10:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T10:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T11:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T11:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T11:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T11:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T12:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T12:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T12:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T12:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T13:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T13:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T13:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T13:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T14:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T14:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T14:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T14:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T15:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T15:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T15:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T15:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T16:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T16:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T16:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T16:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T17:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T17:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T17:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T17:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T18:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T18:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T18:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T18:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T19:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T19:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T19:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T19:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T20:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T20:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T20:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T20:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T21:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T21:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T21:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T21:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T22:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T22:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T22:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T22:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T23:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T23:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T23:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-17T23:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T00:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T00:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T00:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T00:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T01:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T01:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T01:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T01:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T02:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T02:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T02:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T02:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T03:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T03:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T03:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T03:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T04:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T04:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T04:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T04:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T05:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T05:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T05:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T05:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T06:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T06:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T06:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T06:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T07:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T07:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T07:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T07:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T08:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T08:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T08:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T08:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T09:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T09:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T09:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T09:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T10:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T10:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T10:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T10:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T11:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T11:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T11:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T11:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T12:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T12:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T12:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T12:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T13:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T13:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T13:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T13:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T14:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T14:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T14:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T14:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T15:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T15:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T15:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T15:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T16:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T16:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T16:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T16:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T17:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T17:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T17:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T17:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T18:00:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T18:15:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T18:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_5618,Tamil Nadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2025-03-18T18:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
